datetime,season,holiday,workingday	,weather,temp,atemp,humidity,windspeed,count
2011-05-23 14:00:00,2,0,1,2,29.52,34.09,62,35.0008,168.98375
2011-05-23 15:00:00,2,0,1,2,29.52,34.09,62,30.0026,168.4825
2011-05-23 16:00:00,2,0,1,2,29.52,34.09,62,19.9995,266.505
2011-05-23 17:00:00,2,0,1,3,29.52,34.09,70,26.0027,396.6975
2011-05-23 18:00:00,2,0,1,1,28.7,33.335,74,19.0012,455.645
2011-05-23 19:00:00,2,0,1,1,28.7,33.335,74,15.0013,362.57625
2011-05-23 20:00:00,2,0,1,1,26.24,28.79,83,15.0013,217.4975
2011-05-23 21:00:00,2,0,1,1,26.24,28.79,89,15.0013,153.3175
2011-05-23 22:00:00,2,0,1,1,25.42,27.275,94,15.0013,109.59625
2011-05-23 23:00:00,2,0,1,2,25.42,28.03,88,12.998,86.805
2011-05-24 00:00:00,2,0,1,2,24.6,25.76,94,12.998,22.65625
2011-05-24 01:00:00,2,0,1,2,24.6,25.76,94,11.0014,14.1525
2011-05-24 02:00:00,2,0,1,2,24.6,25.76,94,12.998,10.82875
2011-05-24 03:00:00,2,0,1,2,23.78,27.275,94,7.0015,5.645
2011-05-24 04:00:00,2,0,1,1,24.6,27.275,88,7.0015,5.9475
2011-05-24 05:00:00,2,0,1,2,23.78,27.275,94,16.9979,17.41875
2011-05-24 06:00:00,2,0,1,2,23.78,27.275,94,12.998,86.58125
2011-05-24 07:00:00,2,0,1,3,26.24,29.545,78,12.998,174.365
2011-05-24 08:00:00,2,0,1,3,25.42,28.79,83,15.0013,277.37875
2011-05-24 09:00:00,2,0,1,2,26.24,30.305,73,12.998,203.82
2011-05-24 10:00:00,2,0,1,1,28.7,32.575,61,22.0028,138.49375
2011-05-24 11:00:00,2,0,1,1,30.34,33.335,51,15.0013,157.00875
2011-05-24 12:00:00,2,0,1,1,31.16,34.09,45,26.0027,188.115
2011-05-24 13:00:00,2,0,1,1,31.98,34.85,46,16.9979,199.755
2011-05-24 14:00:00,2,0,1,1,31.98,34.85,46,19.0012,188.5625
2011-05-24 15:00:00,2,0,1,3,30.34,34.09,55,27.9993,168.23
2011-05-24 16:00:00,2,0,1,1,27.06,31.06,69,12.998,288.84125
2011-05-24 17:00:00,2,0,1,1,28.7,32.575,61,7.0015,522.25
2011-05-24 18:00:00,2,0,1,1,28.7,32.575,70,12.998,490.44375
2011-05-24 19:00:00,2,0,1,1,27.06,31.06,74,12.998,335.4425
2011-05-24 20:00:00,2,0,1,1,27.06,31.06,74,6.0032,268.08875
2011-05-24 21:00:00,2,0,1,1,26.24,29.545,78,6.0032,209.68375
2011-05-24 22:00:00,2,0,1,3,25.42,28.03,88,15.0013,82.7
2011-05-24 23:00:00,2,0,1,3,27.06,31.06,74,11.0014,98.5475
2011-05-25 00:00:00,2,0,1,3,24.6,28.03,83,15.0013,31.215
2011-05-25 01:00:00,2,0,1,3,23.78,27.275,83,12.998,17.40625
2011-05-25 02:00:00,2,0,1,2,22.96,26.515,94,0.0,10.49875
2011-05-25 03:00:00,2,0,1,1,22.14,25.76,100,8.9981,5.93
2011-05-25 04:00:00,2,0,1,1,22.14,25.76,100,7.0015,6.40375
2011-05-25 05:00:00,2,0,1,1,22.96,26.515,88,6.0032,20.3425
2011-05-25 06:00:00,2,0,1,1,22.96,26.515,94,6.0032,96.89625
2011-05-25 07:00:00,2,0,1,1,25.42,29.545,73,8.9981,302.14125
2011-05-25 08:00:00,2,0,1,1,26.24,30.305,69,15.0013,431.62
2011-05-25 09:00:00,2,0,1,1,27.88,31.82,65,6.0032,205.855
2011-05-25 10:00:00,2,0,1,1,28.7,32.575,61,6.0032,154.23875
2011-05-25 11:00:00,2,0,1,1,30.34,33.335,51,6.0032,163.23
2011-05-25 12:00:00,2,0,1,1,30.34,34.09,55,8.9981,207.0175
2011-05-25 13:00:00,2,0,1,1,30.34,34.09,55,8.9981,207.31875
2011-05-25 14:00:00,2,0,1,1,30.34,34.09,55,11.0014,193.055
2011-05-25 15:00:00,2,0,1,1,31.16,34.85,52,16.9979,211.25875
2011-05-25 16:00:00,2,0,1,1,30.34,33.335,51,19.0012,286.48625
2011-05-25 17:00:00,2,0,1,1,30.34,33.335,51,15.0013,544.51625
2011-05-25 18:00:00,2,0,1,1,29.52,33.335,58,15.0013,520.16125
2011-05-25 19:00:00,2,0,1,1,28.7,32.575,61,8.9981,388.92125
2011-05-25 20:00:00,2,0,1,1,28.7,32.575,61,11.0014,287.0275
2011-05-25 21:00:00,2,0,1,1,27.06,31.06,69,8.9981,201.9675
2011-05-25 22:00:00,2,0,1,1,27.06,31.06,69,16.9979,171.9875
2011-05-25 23:00:00,2,0,1,1,26.24,30.305,73,8.9981,87.31125
2011-05-26 00:00:00,2,0,1,1,26.24,30.305,73,8.9981,46.53125
2011-05-26 01:00:00,2,0,1,1,26.24,30.305,73,8.9981,25.175
2011-05-26 02:00:00,2,0,1,1,25.42,28.79,83,7.0015,10.74125
2011-05-26 03:00:00,2,0,1,1,24.6,27.275,88,6.0032,5.48
2011-05-26 04:00:00,2,0,1,1,24.6,27.275,88,0.0,6.0175
2011-05-26 05:00:00,2,0,1,2,24.6,27.275,88,6.0032,21.04625
2011-05-26 06:00:00,2,0,1,2,24.6,25.0,100,6.0032,87.44875
2011-05-26 07:00:00,2,0,1,2,25.42,27.275,94,16.9979,263.56875
2011-05-26 08:00:00,2,0,1,2,27.06,30.305,83,11.0014,396.76875
2011-05-26 09:00:00,2,0,1,1,29.52,34.09,70,11.0014,213.03
2011-05-26 10:00:00,2,0,1,1,28.7,33.335,74,19.0012,134.34375
2011-05-26 11:00:00,2,0,1,1,30.34,34.85,66,15.0013,153.225
2011-05-26 12:00:00,2,0,1,1,31.98,37.12,59,22.0028,187.9575
2011-05-26 13:00:00,2,0,1,1,33.62,38.635,52,19.0012,167.11875
2011-05-26 14:00:00,2,0,1,1,33.62,38.635,52,19.0012,163.68
2011-05-26 15:00:00,2,0,1,2,33.62,37.88,46,19.0012,171.48
2011-05-26 16:00:00,2,0,1,2,32.8,37.12,49,23.9994,269.7875
2011-05-26 17:00:00,2,0,1,1,32.8,36.365,46,19.0012,540.4725
2011-05-26 18:00:00,2,0,1,1,32.8,36.365,46,22.0028,505.73125
2011-05-26 19:00:00,2,0,1,1,31.98,34.85,46,22.0028,358.52125
2011-05-26 20:00:00,2,0,1,1,29.52,33.335,58,11.0014,285.835
2011-05-26 21:00:00,2,0,1,1,29.52,34.09,62,6.0032,216.8625
2011-05-26 22:00:00,2,0,1,1,28.7,32.575,65,8.9981,168.0125
2011-05-26 23:00:00,2,0,1,1,28.7,32.575,65,12.998,114.44
2011-05-27 00:00:00,2,0,1,1,27.88,31.82,69,16.9979,54.285
2011-05-27 01:00:00,2,0,1,1,28.7,32.575,58,19.9995,28.7275
2011-05-27 02:00:00,2,0,1,1,27.88,31.82,61,15.0013,16.58875
2011-05-27 03:00:00,2,0,1,1,27.06,31.06,65,6.0032,10.43875
2011-05-27 04:00:00,2,0,1,1,26.24,30.305,69,8.9981,9.28375
2011-05-27 05:00:00,2,0,1,1,26.24,30.305,65,19.0012,24.135
2011-05-27 06:00:00,2,0,1,1,26.24,30.305,69,6.0032,95.33625
2011-05-27 07:00:00,2,0,1,1,26.24,30.305,73,11.0014,280.8825
2011-05-27 08:00:00,2,0,1,1,27.06,31.06,74,19.0012,428.3675
2011-05-27 09:00:00,2,0,1,1,28.7,32.575,65,19.0012,226.36625
2011-05-27 10:00:00,2,0,1,1,29.52,33.335,54,26.0027,134.0725
2011-05-27 11:00:00,2,0,1,2,30.34,34.09,55,22.0028,152.78375
2011-05-27 12:00:00,2,0,1,2,31.16,34.85,55,19.9995,181.57625
2011-05-27 13:00:00,2,0,1,1,30.34,34.09,58,12.998,206.95375
2011-05-27 14:00:00,2,0,1,1,31.16,34.85,55,16.9979,210.66875
2011-05-27 15:00:00,2,0,1,1,31.98,35.605,49,19.0012,188.8875
2011-05-27 16:00:00,2,0,1,2,31.16,34.85,55,26.0027,268.73875
2011-05-27 17:00:00,2,0,1,1,30.34,34.09,58,26.0027,542.65625
2011-05-27 18:00:00,2,0,1,2,29.52,34.09,62,19.9995,415.295
2011-05-27 19:00:00,2,0,1,3,24.6,28.79,78,16.9979,294.465
2011-05-27 20:00:00,2,0,1,2,25.42,29.545,73,15.0013,206.725
2011-05-27 21:00:00,2,0,1,1,24.6,28.03,83,7.0015,178.8275
2011-05-27 22:00:00,2,0,1,1,24.6,28.79,78,8.9981,130.51625
2011-05-27 23:00:00,2,0,1,1,23.78,27.275,88,8.9981,85.62875
2011-05-28 00:00:00,2,0,0,1,23.78,27.275,88,8.9981,99.785
2011-05-28 01:00:00,2,0,0,1,23.78,27.275,88,12.998,86.22625
2011-05-28 02:00:00,2,0,0,1,22.96,26.515,94,12.998,53.425
2011-05-28 03:00:00,2,0,0,1,22.96,26.515,88,15.0013,28.9625
2011-05-28 04:00:00,2,0,0,1,22.96,26.515,88,16.9979,13.25625
2011-05-28 05:00:00,2,0,0,1,22.96,26.515,88,15.0013,13.04875
2011-05-28 06:00:00,2,0,0,1,23.78,27.275,83,16.9979,31.49625
2011-05-28 07:00:00,2,0,0,1,24.6,28.03,83,16.9979,60.26125
2011-05-28 08:00:00,2,0,0,1,25.42,29.545,78,12.998,91.365
2011-05-28 09:00:00,2,0,0,1,26.24,30.305,73,16.9979,189.62
2011-05-28 10:00:00,2,0,0,1,28.7,32.575,65,15.0013,261.8625
2011-05-28 11:00:00,2,0,0,1,28.7,32.575,65,15.0013,335.2625
2011-05-28 12:00:00,2,0,0,1,29.52,33.335,58,16.9979,391.925
2011-05-28 13:00:00,2,0,0,1,29.52,34.09,62,15.0013,389.39375
2011-05-28 14:00:00,2,0,0,1,30.34,34.09,58,15.0013,384.73875
2011-05-28 15:00:00,2,0,0,1,30.34,34.09,55,15.0013,390.29375
2011-05-28 16:00:00,2,0,0,1,31.16,34.85,55,19.0012,373.975
2011-05-28 17:00:00,2,0,0,1,30.34,34.09,55,19.9995,382.21875
2011-05-28 18:00:00,2,0,0,1,29.52,34.09,62,16.9979,334.98125
2011-05-28 19:00:00,2,0,0,1,28.7,32.575,65,12.998,311.185
2011-05-28 20:00:00,2,0,0,1,28.7,32.575,65,15.0013,269.92125
2011-05-28 21:00:00,2,0,0,1,27.06,31.06,74,19.9995,195.2975
2011-05-28 22:00:00,2,0,0,1,27.06,30.305,78,15.0013,161.17
2011-05-28 23:00:00,2,0,0,1,26.24,28.79,83,12.998,96.9775
2011-05-29 00:00:00,2,0,0,1,26.24,28.79,83,15.0013,102.9625
2011-05-29 01:00:00,2,0,0,1,25.42,28.03,88,11.0014,91.7275
2011-05-29 02:00:00,2,0,0,1,25.42,28.03,88,7.0015,56.94
2011-05-29 03:00:00,2,0,0,1,25.42,28.03,88,7.0015,25.87
2011-05-29 04:00:00,2,0,0,1,24.6,27.275,88,6.0032,14.555
2011-05-29 05:00:00,2,0,0,1,24.6,25.76,94,11.0014,13.83625
2011-05-29 06:00:00,2,0,0,2,25.42,28.03,88,12.998,29.71625
2011-05-29 07:00:00,2,0,0,2,25.42,28.03,88,16.9979,53.84125
2011-05-29 08:00:00,2,0,0,2,25.42,28.03,88,15.0013,92.32875
2011-05-29 09:00:00,2,0,0,2,25.42,27.275,94,16.9979,148.28375
2011-05-29 10:00:00,2,0,0,2,27.06,30.305,83,15.0013,217.945
2011-05-29 11:00:00,2,0,0,2,27.06,30.305,83,19.0012,239.345
2011-05-29 12:00:00,2,0,0,2,28.7,33.335,74,15.0013,299.3275
2011-05-29 13:00:00,2,0,0,1,29.52,34.09,70,19.0012,384.5275
2011-05-29 14:00:00,2,0,0,1,30.34,34.85,70,19.0012,373.3025
2011-05-29 15:00:00,2,0,0,1,30.34,34.85,70,19.9995,367.16625
2011-05-29 16:00:00,2,0,0,1,30.34,34.85,70,19.0012,327.5125
2011-05-29 17:00:00,2,0,0,1,30.34,34.85,70,19.0012,335.1525
2011-05-29 18:00:00,2,0,0,1,29.52,34.85,74,19.0012,282.76875
2011-05-29 19:00:00,2,0,0,1,29.52,34.85,74,16.9979,283.04375
2011-05-29 20:00:00,2,0,0,1,28.7,33.335,79,12.998,227.07125
2011-05-29 21:00:00,2,0,0,1,27.88,31.82,83,11.0014,171.7675
2011-05-29 22:00:00,2,0,0,1,27.06,29.545,89,8.9981,139.70875
2011-05-29 23:00:00,2,0,0,1,27.06,29.545,89,11.0014,92.91375
2011-05-30 00:00:00,2,1,0,1,26.24,28.03,94,12.998,91.86625
2011-05-30 01:00:00,2,1,0,1,26.24,28.03,94,8.9981,75.34125
2011-05-30 02:00:00,2,1,0,1,26.24,28.03,94,12.998,51.58125
2011-05-30 03:00:00,2,1,0,1,26.24,28.03,94,12.998,24.22375
2011-05-30 04:00:00,2,1,0,1,25.42,27.275,94,11.0014,13.22625
2011-05-30 05:00:00,2,1,0,2,25.42,27.275,94,7.0015,13.75125
2011-05-30 06:00:00,2,1,0,2,26.24,28.03,94,6.0032,38.96125
2011-05-30 07:00:00,2,1,0,2,26.24,28.03,94,0.0,51.41625
2011-05-30 08:00:00,2,1,0,2,27.06,29.545,89,7.0015,89.03625
2011-05-30 09:00:00,2,1,0,1,29.52,34.85,74,6.0032,192.1
2011-05-30 10:00:00,2,1,0,1,32.8,37.88,55,16.9979,307.28625
2011-05-30 11:00:00,2,1,0,1,33.62,38.635,52,0.0,368.1075
2011-05-30 12:00:00,2,1,0,1,35.26,40.15,47,7.0015,380.835
2011-05-30 13:00:00,2,1,0,1,35.26,39.395,44,6.0032,379.04625
2011-05-30 14:00:00,2,1,0,1,36.08,40.15,39,0.0,375.46625
2011-05-30 15:00:00,2,1,0,1,36.08,40.15,39,16.9979,356.4025
2011-05-30 16:00:00,2,1,0,1,36.08,39.395,37,19.0012,356.49625
2011-05-30 17:00:00,2,1,0,1,35.26,39.395,41,15.0013,391.4625
2011-05-30 18:00:00,2,1,0,1,35.26,39.395,41,11.0014,386.01875
2011-05-30 19:00:00,2,1,0,2,21.32,25.0,48,7.0015,266.93375
2011-05-30 20:00:00,2,1,0,1,31.16,35.605,58,0.0,299.68125
2011-05-30 21:00:00,2,1,0,1,30.34,34.85,70,8.9981,227.36125
2011-05-30 22:00:00,2,1,0,1,29.52,34.85,74,11.0014,171.67375
2011-05-30 23:00:00,2,1,0,1,28.7,33.335,84,7.0015,99.7175
2011-05-31 00:00:00,2,0,1,1,28.7,33.335,79,6.0032,45.39125
2011-05-31 01:00:00,2,0,1,1,27.88,31.82,89,6.0032,21.00125
2011-05-31 02:00:00,2,0,1,2,27.06,29.545,94,8.9981,11.56625
2011-05-31 03:00:00,2,0,1,2,26.24,28.03,94,0.0,6.78375
2011-05-31 04:00:00,2,0,1,1,27.06,30.305,83,6.0032,8.59875
2011-05-31 05:00:00,2,0,1,1,27.06,30.305,83,6.0032,22.315
2011-05-31 06:00:00,2,0,1,1,27.88,31.82,79,6.0032,96.0425
2011-05-31 07:00:00,2,0,1,1,30.34,34.85,66,7.0015,265.40875
2011-05-31 08:00:00,2,0,1,1,31.98,37.12,59,8.9981,424.46125
2011-05-31 09:00:00,2,0,1,1,32.8,37.88,55,8.9981,186.1
2011-05-31 10:00:00,2,0,1,1,33.62,39.395,56,8.9981,134.26
2011-05-31 11:00:00,2,0,1,1,35.26,40.15,47,0.0,148.02875
2011-05-31 12:00:00,2,0,1,1,35.26,40.15,47,8.9981,165.97125
2011-05-31 13:00:00,2,0,1,1,36.9,41.665,39,11.0014,147.72875
2011-05-31 14:00:00,2,0,1,1,36.9,40.91,37,0.0,147.995
2011-05-31 15:00:00,2,0,1,1,36.9,40.91,37,11.0014,149.03875
2011-05-31 16:00:00,2,0,1,1,36.9,41.665,39,8.9981,257.5475
2011-05-31 17:00:00,2,0,1,1,34.44,40.15,53,15.0013,513.54125
2011-05-31 18:00:00,2,0,1,1,34.44,40.15,53,12.998,494.46625
2011-05-31 19:00:00,2,0,1,1,31.98,37.12,62,7.0015,360.1425
2011-05-31 20:00:00,2,0,1,1,31.98,37.12,62,7.0015,270.74625
2011-05-31 21:00:00,2,0,1,1,31.16,36.365,66,7.0015,211.5825
2011-05-31 22:00:00,2,0,1,1,30.34,34.85,70,11.0014,166.4825
2011-05-31 23:00:00,2,0,1,1,29.52,34.85,79,6.0032,90.63625
2011-06-20 00:00:00,2,0,1,1,27.06,30.305,83,11.0014,40.8
2011-06-20 01:00:00,2,0,1,1,26.24,28.79,89,6.0032,18.05875
2011-06-20 02:00:00,2,0,1,1,26.24,28.79,89,6.0032,9.4375
2011-06-20 03:00:00,2,0,1,3,26.24,28.79,89,0.0,6.5875
2011-06-20 04:00:00,2,0,1,3,25.42,28.03,88,11.0014,6.85125
2011-06-20 05:00:00,2,0,1,3,25.42,28.79,83,8.9981,20.425
2011-06-20 06:00:00,2,0,1,3,24.6,28.79,78,8.9981,94.6875
2011-06-20 07:00:00,2,0,1,3,22.96,26.515,88,12.998,181.2675
2011-06-20 08:00:00,2,0,1,3,22.96,26.515,83,12.998,282.7725
2011-06-20 09:00:00,2,0,1,2,24.6,28.79,78,16.9979,207.05375
2011-06-20 10:00:00,2,0,1,2,24.6,28.79,78,16.9979,124.26
2011-06-20 11:00:00,2,0,1,2,24.6,28.79,78,7.0015,137.79875
2011-06-20 12:00:00,2,0,1,2,25.42,30.305,69,7.0015,180.4825
2011-06-20 13:00:00,2,0,1,1,26.24,30.305,65,7.0015,192.93375
2011-06-20 14:00:00,2,0,1,1,27.06,31.06,61,7.0015,189.375
2011-06-20 15:00:00,2,0,1,1,27.06,31.06,61,8.9981,190.00875
2011-06-20 16:00:00,2,0,1,1,28.7,32.575,58,11.0014,314.4475
2011-06-20 17:00:00,2,0,1,1,28.7,32.575,54,0.0,538.52625
2011-06-20 18:00:00,2,0,1,1,28.7,32.575,61,16.9979,527.5625
2011-06-20 19:00:00,2,0,1,1,27.06,31.06,65,15.0013,385.93625
2011-06-20 20:00:00,2,0,1,1,27.06,31.06,69,15.0013,280.07625
2011-06-20 21:00:00,2,0,1,1,26.24,30.305,73,11.0014,201.6575
2011-06-20 22:00:00,2,0,1,2,26.24,30.305,73,15.0013,153.61625
2011-06-20 23:00:00,2,0,1,1,25.42,29.545,78,16.9979,89.765
2011-06-21 00:00:00,3,0,1,1,25.42,29.545,78,11.0014,34.4475
2011-06-21 01:00:00,3,0,1,3,25.42,29.545,78,11.0014,20.215
2011-06-21 02:00:00,3,0,1,3,25.42,28.79,83,11.0014,8.32875
2011-06-21 03:00:00,3,0,1,3,25.42,28.79,83,11.0014,5.91375
2011-06-21 04:00:00,3,0,1,2,24.6,27.275,88,7.0015,6.25375
2011-06-21 05:00:00,3,0,1,2,24.6,27.275,88,8.9981,20.79875
2011-06-21 06:00:00,3,0,1,2,24.6,27.275,88,8.9981,111.0475
2011-06-21 07:00:00,3,0,1,2,24.6,25.76,94,0.0,274.49875
2011-06-21 08:00:00,3,0,1,2,25.42,28.03,88,7.0015,390.9575
2011-06-21 09:00:00,3,0,1,2,25.42,28.03,88,16.9979,193.6775
2011-06-21 10:00:00,3,0,1,2,26.24,28.79,83,12.998,125.07
2011-06-21 11:00:00,3,0,1,1,27.06,30.305,83,11.0014,138.34125
2011-06-21 12:00:00,3,0,1,1,28.7,33.335,74,11.0014,171.435
2011-06-21 13:00:00,3,0,1,1,30.34,34.85,66,11.0014,203.51375
2011-06-21 14:00:00,3,0,1,1,31.16,35.605,62,15.0013,188.05375
2011-06-21 15:00:00,3,0,1,1,31.98,37.12,59,16.9979,188.43125
2011-06-21 16:00:00,3,0,1,1,32.8,38.635,59,15.0013,281.91375
2011-06-21 17:00:00,3,0,1,1,31.98,37.88,66,15.0013,530.82625
2011-06-21 18:00:00,3,0,1,2,31.16,36.365,70,16.9979,431.25625
2011-06-21 19:00:00,3,0,1,2,30.34,35.605,74,15.0013,338.755
2011-06-21 20:00:00,3,0,1,3,30.34,34.85,70,15.0013,219.055
2011-06-21 21:00:00,3,0,1,1,29.52,34.85,74,12.998,217.1675
2011-06-21 22:00:00,3,0,1,1,28.7,33.335,79,7.0015,149.915
2011-06-21 23:00:00,3,0,1,1,28.7,33.335,74,7.0015,94.15875
2011-06-22 00:00:00,3,0,1,1,27.06,30.305,78,12.998,40.9075
2011-06-22 01:00:00,3,0,1,1,27.06,30.305,78,8.9981,17.335
2011-06-22 02:00:00,3,0,1,1,27.06,30.305,78,0.0,12.49625
2011-06-22 03:00:00,3,0,1,1,27.06,30.305,78,8.9981,5.85375
2011-06-22 04:00:00,3,0,1,1,26.24,28.79,83,0.0,6.24
2011-06-22 05:00:00,3,0,1,1,26.24,28.79,89,0.0,19.44125
2011-06-22 06:00:00,3,0,1,1,27.06,30.305,83,0.0,114.58875
2011-06-22 07:00:00,3,0,1,1,28.7,33.335,79,0.0,301.09
2011-06-22 08:00:00,3,0,1,1,29.52,34.85,74,7.0015,404.955
2011-06-22 09:00:00,3,0,1,1,29.52,34.85,79,11.0014,195.26375
2011-06-22 10:00:00,3,0,1,1,30.34,34.85,70,16.9979,133.9225
2011-06-22 11:00:00,3,0,1,1,30.34,34.85,70,11.0014,145.79875
2011-06-22 12:00:00,3,0,1,2,32.8,38.635,59,15.0013,167.7575
2011-06-22 13:00:00,3,0,1,2,33.62,39.395,56,16.9979,158.55375
2011-06-22 14:00:00,3,0,1,2,33.62,38.635,52,19.0012,159.27125
2011-06-22 15:00:00,3,0,1,2,33.62,39.395,56,19.0012,150.14
2011-06-22 16:00:00,3,0,1,2,33.62,40.15,59,22.0028,263.36875
2011-06-22 17:00:00,3,0,1,2,32.8,37.88,55,26.0027,465.1575
2011-06-22 18:00:00,3,0,1,2,32.8,38.635,59,16.9979,453.6
2011-06-22 19:00:00,3,0,1,2,32.8,37.12,52,16.9979,364.36625
2011-06-22 20:00:00,3,0,1,1,30.34,35.605,74,8.9981,280.30125
2011-06-22 21:00:00,3,0,1,1,30.34,35.605,79,11.0014,207.585
2011-06-22 22:00:00,3,0,1,2,29.52,34.85,79,12.998,152.3275
2011-06-22 23:00:00,3,0,1,2,29.52,34.85,79,15.0013,96.035
2011-06-23 00:00:00,3,0,1,1,29.52,34.85,79,15.0013,40.99375
2011-06-23 01:00:00,3,0,1,1,29.52,34.85,74,15.0013,22.53
2011-06-23 02:00:00,3,0,1,1,29.52,34.85,74,15.0013,14.92875
2011-06-23 03:00:00,3,0,1,2,29.52,34.85,74,11.0014,8.55875
2011-06-23 04:00:00,3,0,1,2,28.7,33.335,79,8.9981,8.13125
2011-06-23 05:00:00,3,0,1,1,29.52,34.85,74,11.0014,23.46125
2011-06-23 06:00:00,3,0,1,1,29.52,34.85,74,11.0014,114.75625
2011-06-23 07:00:00,3,0,1,2,29.52,34.85,74,8.9981,313.47375
2011-06-23 08:00:00,3,0,1,2,30.34,34.85,70,12.998,401.6925
2011-06-23 09:00:00,3,0,1,2,30.34,34.85,70,8.9981,209.24
2011-06-23 10:00:00,3,0,1,2,31.16,36.365,66,8.9981,137.36875
2011-06-23 11:00:00,3,0,1,3,31.16,36.365,66,16.9979,155.0925
2011-06-23 12:00:00,3,0,1,2,31.16,36.365,66,19.0012,189.07375
2011-06-23 13:00:00,3,0,1,2,31.16,35.605,62,19.0012,211.92375
2011-06-23 14:00:00,3,0,1,2,31.16,36.365,66,19.9995,173.78875
2011-06-23 15:00:00,3,0,1,2,31.16,34.85,52,23.9994,182.41375
2011-06-23 16:00:00,3,0,1,2,30.34,34.09,62,19.9995,270.215
2011-06-23 17:00:00,3,0,1,2,29.52,34.09,70,23.9994,445.82125
2011-06-23 18:00:00,3,0,1,1,29.52,34.09,70,27.9993,481.01125
2011-06-23 19:00:00,3,0,1,1,29.52,34.09,70,23.9994,377.85125
2011-06-23 20:00:00,3,0,1,1,28.7,33.335,74,15.0013,287.90875
2011-06-23 21:00:00,3,0,1,1,28.7,33.335,74,12.998,218.30375
2011-06-23 22:00:00,3,0,1,2,28.7,33.335,74,15.0013,152.3425
2011-06-23 23:00:00,3,0,1,1,28.7,33.335,74,19.0012,97.89
2011-06-24 00:00:00,3,0,1,1,27.88,31.82,79,12.998,40.82125
2011-06-24 01:00:00,3,0,1,1,27.06,30.305,83,22.0028,20.8025
2011-06-24 02:00:00,3,0,1,1,27.06,30.305,83,22.0028,11.53875
2011-06-24 03:00:00,3,0,1,1,27.06,30.305,83,11.0014,5.905
2011-06-24 04:00:00,3,0,1,1,27.06,30.305,83,6.0032,6.44625
2011-06-24 05:00:00,3,0,1,1,26.24,28.79,89,6.0032,19.52375
2011-06-24 06:00:00,3,0,1,1,27.06,30.305,83,8.9981,115.71125
2011-06-24 07:00:00,3,0,1,2,27.06,30.305,83,15.0013,282.58
2011-06-24 08:00:00,3,0,1,1,28.7,33.335,74,15.0013,424.91375
2011-06-24 09:00:00,3,0,1,1,30.34,34.09,62,8.9981,212.48375
2011-06-24 10:00:00,3,0,1,1,32.8,36.365,43,19.0012,126.4775
2011-06-24 11:00:00,3,0,1,1,32.8,35.605,38,22.0028,159.47125
2011-06-24 12:00:00,3,0,1,1,32.8,35.605,41,19.0012,181.53625
2011-06-24 13:00:00,3,0,1,1,32.8,35.605,36,15.0013,199.425
2011-06-24 14:00:00,3,0,1,1,31.98,34.85,43,19.0012,184.705
2011-06-24 15:00:00,3,0,1,1,33.62,36.365,34,26.0027,182.36875
2011-06-24 16:00:00,3,0,1,1,32.8,34.85,33,27.9993,296.17625
2011-06-24 17:00:00,3,0,1,1,31.16,33.335,37,16.9979,583.55375
2011-06-24 18:00:00,3,0,1,1,31.16,33.335,37,19.9995,532.93125
2011-06-24 19:00:00,3,0,1,1,30.34,32.575,40,15.0013,389.60875
2011-06-24 20:00:00,3,0,1,1,29.52,32.575,45,11.0014,300.71
2011-06-24 21:00:00,3,0,1,1,28.7,32.575,48,8.9981,239.7925
2011-06-24 22:00:00,3,0,1,1,28.7,32.575,48,0.0,180.4075
2011-06-24 23:00:00,3,0,1,1,27.88,31.82,51,8.9981,138.0225
2011-06-25 00:00:00,3,0,0,1,27.88,31.82,47,11.0014,122.98625
2011-06-25 01:00:00,3,0,0,1,27.06,31.06,50,11.0014,90.30875
2011-06-25 02:00:00,3,0,0,2,27.06,31.06,50,12.998,78.175
2011-06-25 03:00:00,3,0,0,1,26.24,31.06,57,12.998,41.1
2011-06-25 04:00:00,3,0,0,1,26.24,31.06,57,12.998,19.22375
2011-06-25 05:00:00,3,0,0,1,25.42,30.305,61,8.9981,19.13125
2011-06-25 06:00:00,3,0,0,1,26.24,31.06,57,15.0013,43.60375
2011-06-25 07:00:00,3,0,0,1,26.24,31.06,57,19.0012,75.845
2011-06-25 08:00:00,3,0,0,1,28.7,32.575,48,16.9979,149.87
2011-06-25 09:00:00,3,0,0,1,29.52,32.575,45,16.9979,222.835
2011-06-25 10:00:00,3,0,0,1,29.52,32.575,45,12.998,310.17125
2011-06-25 11:00:00,3,0,0,1,30.34,33.335,42,0.0,380.66
2011-06-25 12:00:00,3,0,0,1,30.34,32.575,40,19.0012,434.4275
2011-06-25 13:00:00,3,0,0,1,30.34,32.575,40,19.0012,439.44875
2011-06-25 14:00:00,3,0,0,1,30.34,33.335,45,19.9995,431.06625
2011-06-25 15:00:00,3,0,0,1,30.34,33.335,45,0.0,407.26
2011-06-25 16:00:00,3,0,0,1,31.16,34.09,43,19.9995,412.40375
2011-06-25 17:00:00,3,0,0,1,30.34,33.335,42,15.0013,392.83625
2011-06-25 18:00:00,3,0,0,1,29.52,32.575,45,16.9979,390.78375
2011-06-25 19:00:00,3,0,0,1,29.52,33.335,48,19.0012,344.5475
2011-06-25 20:00:00,3,0,0,1,28.7,32.575,48,12.998,287.88
2011-06-25 21:00:00,3,0,0,1,27.88,31.82,51,11.0014,235.5525
